cc_rrna_kmer_000005|28S	OK091616.1	33632	N/A	100.000	31	0	0	1	31	868	898	Babesia gibsoni voucher HFBg01 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928836.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate XABg5 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666150.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH114 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928834.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate XABg68 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666146.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH71 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666152.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH120 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666149.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH91 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928851.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate HZBg9 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928847.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate HZBg4 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666151.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH110 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666143.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH56 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928850.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate XABg35 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	AY283865.1	241650	N/A	100.000	31	0	0	1	31	7	37	Atoxoplasma sp. MS-2003 large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666144.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH58 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928842.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate HZBg21 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928837.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate XABg14 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928846.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate HZBg42 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666142.1	33632	N/A	100.000	31	0	0	1	31	875	905	Babesia gibsoni isolate WH54 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928841.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate HZBg20 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666153.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH121 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928840.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate XABg57 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	KP666141.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate WH35 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	OK091619.1	33632	N/A	100.000	31	0	0	1	31	868	898	Babesia gibsoni voucher AQBg03 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928849.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate XABg43 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	EU252544.1	88456	N/A	100.000	31	0	0	1	31	87	117	Cyclospora cayetanensis 28S large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	OK091617.1	33632	N/A	100.000	31	0	0	1	31	868	898	Babesia gibsoni voucher HFBg02 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928839.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate HZBg27 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	MN928835.1	33632	N/A	100.000	31	0	0	1	31	872	902	Babesia gibsoni isolate HZBg11 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000005|28S	AY331570.1	241650	N/A	100.000	31	0	0	1	31	539	569	Atoxoplasma sp. MS-2003 from Javan ruby-throated bulbul small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000006|28S	EU252544.1	88456	N/A	100.000	31	0	0	1	31	690	660	Cyclospora cayetanensis 28S large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000007|28S	XR_003297360.1	88456	N/A	100.000	31	0	0	1	31	1196	1226	PREDICTED: Cyclospora cayetanensis large subunit ribosomal RNA (LOC113146729), rRNA
cc_rrna_kmer_000008|28S	EU252544.1	88456	N/A	100.000	31	0	0	1	31	298	268	Cyclospora cayetanensis 28S large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000009|28S	XR_003297360.1	88456	N/A	100.000	31	0	0	1	31	2074	2104	PREDICTED: Cyclospora cayetanensis large subunit ribosomal RNA (LOC113146729), rRNA
cc_rrna_kmer_000009|28S	PX068896.1	3454605	N/A	100.000	31	0	0	1	31	4949	4979	Dermisichthinium pseudosporum isolate Town small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	AY283863.1	241650	N/A	100.000	31	0	0	1	31	12	42	Atoxoplasma sp. MS-2003 large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928848.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg8 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666154.1	33632	N/A	100.000	31	0	0	1	31	878	908	Babesia gibsoni isolate WH123 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	PQ742171.1	3384731	N/A	100.000	31	0	0	1	31	2918	2948	Goussia degiustii isolate EE9_EE10_II1 external transcribed spacer, partial sequence; small subunit ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and large subunit ribosomal RNA gene, complete sequence; and external transcribed spacer, partial sequence
cc_rrna_kmer_000010|28S	AY331567.1	241650	N/A	100.000	31	0	0	1	31	910	940	Atoxoplasma sp. MS-2003 from Finchbill small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666147.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH82 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666145.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH61 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928845.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate HZBg40 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928844.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg6 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	OK091618.1	33632	N/A	100.000	31	0	0	1	31	873	903	Babesia gibsoni voucher HFBg03 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928843.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg76 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	AY283850.1	241650	N/A	100.000	31	0	0	1	31	12	42	Atoxoplasma sp. MS-2003 large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	OK091616.1	33632	N/A	100.000	31	0	0	1	31	873	903	Babesia gibsoni voucher HFBg01 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928836.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg5 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666150.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH114 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928834.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg68 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666146.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH71 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666152.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH120 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666149.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH91 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928851.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate HZBg9 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928847.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate HZBg4 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666151.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH110 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666143.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH56 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928850.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg35 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	AY283865.1	241650	N/A	100.000	31	0	0	1	31	12	42	Atoxoplasma sp. MS-2003 large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666144.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH58 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928842.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate HZBg21 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928837.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg14 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928846.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate HZBg42 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666142.1	33632	N/A	100.000	31	0	0	1	31	880	910	Babesia gibsoni isolate WH54 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928841.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate HZBg20 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666153.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH121 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928840.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg57 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	KP666141.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate WH35 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	OK091619.1	33632	N/A	100.000	31	0	0	1	31	873	903	Babesia gibsoni voucher AQBg03 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928849.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate XABg43 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	EU252544.1	88456	N/A	100.000	31	0	0	1	31	92	122	Cyclospora cayetanensis 28S large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	OK091617.1	33632	N/A	100.000	31	0	0	1	31	873	903	Babesia gibsoni voucher HFBg02 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928839.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate HZBg27 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	MN928835.1	33632	N/A	100.000	31	0	0	1	31	877	907	Babesia gibsoni isolate HZBg11 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000010|28S	AY331570.1	241650	N/A	100.000	31	0	0	1	31	544	574	Atoxoplasma sp. MS-2003 from Javan ruby-throated bulbul small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000011|18S	AB368543.1	88456	N/A	100.000	31	0	0	1	31	67	97	Cyclospora cayetanensis gene for 18S ribosomal RNA, partial sequence, clone: 3
cc_rrna_kmer_000011|18S	KC414111.1	88456	N/A	100.000	31	0	0	1	31	476	506	Cyclospora cayetanensis isolate 1905 18S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000011|18S	AF111183.1	88456	N/A	100.000	31	0	0	1	31	524	554	Cyclospora cayetanensis 18S ribosomal RNA gene, complete sequence
cc_rrna_kmer_000011|18S	KC414107.1	88456	N/A	100.000	31	0	0	1	31	476	506	Cyclospora cayetanensis isolate 2201 18S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000011|18S	KC414106.1	88456	N/A	100.000	31	0	0	1	31	476	506	Cyclospora cayetanensis isolate 2301 18S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000011|18S	AB368541.1	88456	N/A	100.000	31	0	0	1	31	67	97	Cyclospora cayetanensis gene for 18S ribosomal RNA, partial sequence, clone: 1
cc_rrna_kmer_000011|18S	XR_003297358.1	88456	N/A	100.000	31	0	0	1	31	524	554	PREDICTED: Cyclospora cayetanensis small subunit ribosomal RNA (LOC113146722), rRNA
cc_rrna_kmer_000011|18S	KC414112.1	88456	N/A	100.000	31	0	0	1	31	476	506	Cyclospora cayetanensis isolate EC02 18S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000011|18S	KC414105.1	88456	N/A	100.000	31	0	0	1	31	476	506	Cyclospora cayetanensis isolate 2311 18S ribosomal RNA gene, partial sequence
cc_rrna_kmer_000011|18S	AB368542.1	88456	N/A	100.000	31	0	0	1	31	67	97	Cyclospora cayetanensis gene for 18S ribosomal RNA, partial sequence, clone: 2
cc_rrna_kmer_000011|18S	KX618190.1	88456	N/A	100.000	31	0	0	1	31	524	554	Cyclospora cayetanensis 18S small subunit ribosomal RNA gene, partial sequence
cc_rrna_kmer_000011|18S	MW090936.1	88456	N/A	100.000	31	0	0	1	31	485	515	Cyclospora cayetanensis isolate 9041 small subunit ribosomal RNA gene, partial sequence
